time,y1,y2,y3
24.12,0.7651463081432981,0.00001137863490515459,0.23484231322179674
24.13,0.7651074748384904,0.000011376664782926198,0.23488114849672667
24.14,0.7650686549768375,0.000011374695770444427,0.23491997032739204
24.150000000000002,0.7650298485484437,0.00001137272786664897,0.23495877872368967
24.16,0.7649910555434237,0.000011370761070480886,0.2349975736955058
24.17,0.7649522759519052,0.000011368795380882776,0.23503635525271394
24.18,0.7649135097640241,0.000011366830796798489,0.23507512340517914
24.19,0.7648747569699295,0.000011364867317173405,0.23511387816275336
24.2,0.764836013686509,0.000011362904744771803,0.23515262340874624
24.21,0.7647972876518148,0.000011360943471017057,0.23519135140471423
24.22,0.7647585749814172,0.000011358983298565772,0.23523006603528424
24.23,0.7647198756655099,0.000011357024226369142,0.23526876731026372
24.240000000000002,0.7646811896942969,0.000011355066253379479,0.23530745523944974
24.25,0.7646425170579917,0.000011353109378550552,0.23534612983262976
24.26,0.7646038577468327,0.000011351153600838019,0.23538479109956645
24.27,0.7645652117510341,0.000011349198919197548,0.2354234390500467
24.28,0.7645265790608556,0.00001134724533258759,0.23546207369381178
24.29,0.7644879596665554,0.000011345292839967486,0.23550069504060467
24.3,0.7644493496984558,0.00001134334124521265,0.23553930696029898
24.310000000000002,0.7644107568680587,0.000011341390937565056,0.23557790174100374
24.32,0.7643721773043798,0.000011339441720793605,0.23561648325389942
24.330000000000002,0.7643336109977222,0.000011337493593863255,0.2356550515086839
24.34,0.7642950579383984,0.000011335546555740247,0.2356936065150459
24.35,0.7642565181167336,0.000011333600605392273,0.23573214828266104
24.36,0.764217991523061,0.000011331655741788328,0.23577067682119718
24.37,0.7641794781477277,0.000011329711963898872,0.2358091921403084
24.38,0.7641409779810889,0.000011327769270695613,0.23584769424964036
24.39,0.7641024910135118,0.000011325827661151699,0.23588618315882706
24.400000000000002,0.7640640133886573,0.000011323886940243124,0.2359246627244025
24.41,0.7640255527916666,0.000011321947495050943,0.23596312526083832
24.42,0.763987105364903,0.000011320009130445606,0.23600157462596655
24.43,0.7639486710987772,0.000011318071845405746,0.23604001082937742
24.44,0.7639102499837095,0.000011316135638911273,0.2360784338806516
24.45,0.7638718420101321,0.00001131420050994352,0.2361168437893579
24.46,0.7638334471684862,0.00001131226645748507,0.2361552405650563
24.47,0.7637950654492222,0.000011310333480519825,0.23619362421729734
24.48,0.763756696842809,0.000011308401578033377,0.23623199475561296
